id,food_group_id,name,calories,carbs,protein,fat,fibre
18935,9,"Waffle, plain, frozen, ready-to-heat, microwave",298,45.41,6.71,9.91,2.4
18936,9,"Pancakes, plain, frozen, ready-to-heat, microwave (includes buttermilk)",239,43.33,5.88,4.73,2.5
18938,9,"Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)",385,71.83,4.01,9.02,1.8
18939,9,"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",409,72.7,4.7,11.03,1
18940,9,"Muffin, blueberry, commercially prepared, low-fat",255,50.05,4.23,4.22,4.2
18942,9,"Pie Crust, Cookie-type, Graham Cracker, Ready Crust",501,64.3,5.1,24.83,1.9
18943,9,"Pie Crust, Cookie-type, Chocolate, Ready Crust",484,64.48,6.08,22.42,2.7
18944,9,"Pie, Dutch Apple, Commercially Prepared",290,44.54,2.17,11.5,1.6
18945,9,"Pie crust, deep dish, frozen, unbaked, made with enriched flour",468,46.79,5.52,28.74,1.4
18946,9,"Pie crust, refrigerated, regular, baked",506,58.52,3.41,28.69,1.4
18947,9,"Pie crust, deep dish, frozen, baked, made with enriched flour",521,52.47,6.1,31.84,2.3
18948,9,"Pie crust, refrigerated, regular, unbaked",445,51.11,2.97,25.46,1.8
18949,9,"Crackers, whole-wheat, reduced fat",416,75.52,11.34,7.59,10.9
18950,9,"Crackers, wheat, reduced fat",444,71.52,9.34,13.37,3.4
18951,9,"Waffles, chocolate chip, frozen, ready-to-heat",297,45.68,5.8,10.1,1.5
18952,9,"Tostada shells, corn",474,64.43,6.15,23.38,5.8
18953,9,"Bread, salvadoran sweet cheese (quesadilla salvadorena)",374,47.84,7.12,17.12,0.7
18954,9,"Bread, pound cake type, pan de torta salvadoran",390,51.29,7.06,17.45,1.7
18955,9,"Bread, pan dulce, sweet yeast bread",367,56.38,9.42,11.58,2.3
18956,9,"Keikitos (muffins), Latino bakery item",467,53.16,6.81,25.24,1.2
18957,9,"Cake, pound, BIMBO Bakeries USA, Panque Casero, home baked style",418,48.94,6.62,21.7,1
18958,9,"Pan Dulce, LA RICURA, Salpora de Arroz con Azucar, cookie-like, contains wheat flour and rice flour",445,66.28,8.81,16.11,1.2
18959,9,"Pastry, Pastelitos de Guava (guava pastries)",379,47.76,5.48,18.5,2.2
18960,9,"Crackers, snack, GOYA CRACKERS",433,64.35,14.25,13.35,3.8
18961,9,"Crackers, cream, GAMESA SABROSAS",484,64.55,7.01,20.37,2.4
18962,9,"Crackers, cream, LA MODERNA RIKIS CREAM CRACKERS",464,64.88,7.19,19.5,2.4
18963,9,"Garlic bread, frozen",350,41.72,8.36,16.61,2.5
18964,9,"Cinnamon buns, frosted (includes honey buns)",452,48.6,4.45,26.61,1.2
18965,9,"Crackers, cheese, reduced fat",418,68.19,10,11.67,3.3
18966,9,"Crackers, saltines, whole wheat (includes multi-grain)",398,68.25,7.14,10.71,6.7
18967,9,"Bread, white wheat",238,43.91,10.66,2.15,9.2
18968,9,"Bagels, wheat",250,48.89,10.2,1.53,4.1
18969,9,"Cream puff, eclair, custard or cream filled, iced",334,37.43,4.41,18.52,0.9
18970,9,"Tortillas, ready-to-bake or -fry, flour, shelf stable",297,49.27,8.01,7.58,2.4
18971,9,"Bread, potato",266,47.07,12.5,3.13,6.3
18972,9,"Bread, cheese",408,44.83,10.42,20.83,2.1
18973,9,"Focaccia, Italian flatbread, plain",249,35.82,8.77,7.89,1.8
18974,9,"KASHI, TLC, Honey Sesame Crackers",398,72.2,8.7,10.4,5.8
18975,9,"KASHI, TLC, Original 7-Grain Crackers",385,63.2,13.9,11.9,9
18976,9,"KASHI, TLC, Country Cheddar Crackers",445,68,9.8,15.5,2.5
18977,9,"KASHI, TLC, Toasted Asiago Crackers",420,66.4,12.7,13.8,9.6
18978,9,"KASHI, Blueberry Waffle",192,34.6,5.7,7.1,9
18979,9,"KASHI, H2H Woven Wheat Cracker, Original",396,73.4,10.6,11.6,12.2
18980,9,"KASHI, Original Waffle",197,35.4,6,7.4,9.3
18981,9,"KASHI, TLC, Fire Roasted Vegetable Crackers",389,64.6,12,12.2,8.7
18982,9,"KASHI, H2H Woven Wheat Cracker, Roasted Garlic",440,73.2,10.5,11.7,12.2
18983,9,"AUSTIN, Cheddar Cheese on Wheat Crackers, sandwich-type",495,61.4,7.9,24.5,1.8
18984,9,"AUSTIN, Cheddar Cheese on Cheese Crackers, sandwich-type",494,60,7.5,24.9,1.3
18985,9,"AUSTIN, Chocolatey Peanut Butter Crackers, sandwich-type",479,66.2,7.7,20.8,2
18986,9,"AUSTIN, Grilled Cheese on Wafer Crackers, sandwich-type",493,62,7.9,23.8,1.3
18987,9,"AUSTIN, Cheddar Cheese on Cheese Crackers, sandwich-type, reduced fat",461,68,7.8,17.5,1.4
18988,9,"AUSTIN, Peanut Butter on Cheese Crackers, sandwich-type, reduced fat",461,66.3,9.7,17.9,2.7
18989,9,"AUSTIN, Peanut Butter on Toasty Crackers, sandwich-type, reduced fat",463,67.2,9.5,18,2.7
18990,9,"AUSTIN, PB & J Crackers, sandwich-type",484,65.7,7.6,21.7,2
18991,9,"BARBARA DEE, Winter Mints Cookies",515,67.1,3.9,26,2
18992,9,"KELLOGG'S, BEANATURAL, Original 3-Bean Chips",487,46.5,22.9,25.3,14.2
18993,9,"BEAR NAKED, Double Chocolate Cookies",423,66.9,6.6,16.9,7
18994,9,"BEAR NAKED, Fruit & Nut Cookies",443,61.6,7.5,21.4,7.1
18995,9,"KELLOGG'S, EGGO, Biscuit Scramblers, Bacon, Egg & Cheese",258,38.3,8.8,7.9,2.1
18996,9,"KELLOGG'S, EGGO, Biscuit Scramblers, Egg & Cheese",254,38.3,8.8,7.6,2.3
18997,9,"KELLOGG'S, EGGO, French Toaster Sticks, Cinnamon",250,42.6,4.8,6.9,1
18998,9,"KELLOGG'S, EGGO, French Toaster Sticks, Original",239,39.4,5.3,7,0.9
18999,9,"KELLOGG'S, EGGO, Mini Muffin Tops, Blueberry",293,45.8,5,10.2,1
19000,10,"SCHIFF,TIGER'S MILK BAR",422,56.46,16.8,14.29,2.3
19001,10,"Candies, TOBLERONE, milk chocolate with honey and almond nougat",525,61.21,5.71,28.57,2.5
19002,10,"Snacks, beef jerky, chopped and formed",410,11,33.2,25.6,1.8
19003,10,"Snacks, corn-based, extruded, chips, plain",538,56.9,6.17,33.36,4
19004,10,"Snacks, corn-based, extruded, chips, barbecue-flavor",523,56.2,7,32.7,5.2
19005,10,"Snacks, corn-based, extruded, cones, plain",510,62.9,5.8,26.9,1.1
19007,10,"Snacks, corn-based, extruded, onion-flavor",499,65.1,7.7,22.6,3.9
19008,10,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor",560,53.53,5.85,36.01,1.4
19009,10,"Snacks, KRAFT, CORNNUTS, plain",446,71.86,8.5,15.64,6.9
19010,10,"Snacks, crisped rice bar, chocolate chip",404,73,5.1,13.5,2.2
19013,10,"Snacks, fruit leather, pieces",359,82.82,1,2.68,0
19014,10,"Snacks, fruit leather, rolls",371,85.8,0.1,3,0
19015,10,"Snacks, granola bars, hard, plain",471,64.4,10.1,19.8,5.3
19016,10,"Snacks, granola bars, hard, almond",495,62,7.7,25.5,4.8
19017,10,"Snacks, granola bars, hard, chocolate chip",438,72.1,7.3,16.3,4.4
19018,10,Fruit syrup,341,85.13,0,0,0.1
19020,10,"Snacks, granola bars, soft, uncoated, plain",443,67.3,7.4,17.2,4.6
19021,10,"Snacks, granola bars, soft, uncoated, peanut butter",426,64.4,10.5,15.8,4.3
19022,10,"Snacks, granola bars, soft, uncoated, raisin",448,66.4,7.6,17.8,4.2
19024,10,"Snacks, granola bars, soft, coated, milk chocolate coating, chocolate chip",466,63.8,5.8,24.9,3.4
19025,10,"Candies, honey-combed, with peanut butter",486,67.41,8.72,20.18,1.9
19026,10,"Snacks, granola bars, soft, coated, milk chocolate coating, peanut butter",508,53.4,10.2,31.1,2.8
19027,10,"Snacks, granola bars, soft, uncoated, peanut butter and chocolate chip",432,62.2,9.8,20,4.2
19029,10,"Topping, SMUCKER'S MAGIC SHELL",609,50.07,2.94,44.1,2.9
19030,10,"Syrup, fruit flavored",261,65.1,0,0.02,0
19031,10,"Snacks, oriental mix, rice-based",506,51.62,17.31,25.58,13.2
19033,10,"Snacks, GENERAL MILLS, CHEX MIX, traditional flavor",428,75.69,8.83,10,5.8
19034,10,"Snacks, popcorn, air-popped",387,77.78,12.94,4.54,14.5
19035,10,"Snacks, popcorn, oil-popped, microwave, regular flavor, no trans fat",583,45.06,7.29,43.55,8.1
19036,10,"Snacks, popcorn, cakes",384,80.1,9.7,3.1,2.9
19038,10,"Snacks, popcorn, caramel-coated, with peanuts",400,80.7,6.4,7.8,3.8
19039,10,"Snacks, popcorn, caramel-coated, without peanuts",431,79.1,3.8,12.8,5.2
19040,10,"Snacks, popcorn, cheese-flavor",526,51.6,9.3,33.2,9.9
19041,10,"Snacks, pork skins, plain",544,0,61.3,31.3,0
19042,10,"Snacks, potato chips, barbecue-flavor",487,55.92,6.51,31.06,3.8
19043,10,"Snacks, potato chips, sour-cream-and-onion-flavor",531,51.5,8.1,33.9,5.2
19045,10,"Snacks, potato chips, made from dried potatoes, reduced fat",502,64.76,4.56,26.14,3.2
19046,10,"Snacks, potato chips, made from dried potatoes, sour-cream and onion-flavor",547,51.3,6.6,37,1.2
19047,10,"Snacks, pretzels, hard, plain, salted",384,80.39,10.04,2.93,3.4
19048,10,"Snacks, pretzels, hard, confectioner's coating, chocolate-flavor",457,70.9,7.5,16.7,2.4
19049,10,"Snacks, M&M MARS, COMBOS Snacks Cheddar Cheese Pretzel",463,66.5,9.85,16.92,3.6
19050,10,"Snacks, pretzels, hard, whole-wheat including both salted and unsalted",362,81.3,11.1,2.6,7.7
19051,10,"Snacks, rice cracker brown rice, plain",387,81.5,8.2,2.8,4.2
19052,10,"Snacks, rice cakes, brown rice, buckwheat",380,80.1,9,3.5,3.8
19053,10,"Snacks, rice cakes, brown rice, sesame seed",392,81.5,7.6,3.8,5.4
19056,10,"Snacks, tortilla chips, plain, white corn, salted",472,67.78,7.1,20.68,5.4
19057,10,"Snacks, tortilla chips, nacho cheese",519,60.81,7.36,27.42,5.1
19058,10,"Snacks, tortilla chips, ranch-flavor",501,62.74,7.19,24.63,4
19059,10,"Snacks, trail mix, regular",462,44.9,13.8,29.4,0
19061,10,"Snacks, trail mix, tropical",442,65.6,6.3,17.1,0
19062,10,"Snacks, trail mix, regular, with chocolate chips, salted nuts and seeds",484,44.9,14.2,31.9,5
19063,10,"Snacks, tortilla chips, taco-flavor",480,63.1,7.9,24.2,5.3
19064,10,"Candies, TOOTSIE ROLL, chocolate-flavor roll",387,87.73,1.59,3.31,0.1
19065,10,"Candies, ALMOND JOY Candy Bar",479,59.51,4.13,26.93,5
19067,10,"Candies, TWIZZLERS CHERRY BITES",338,79.38,2.97,1.7,0.1
19068,10,"Candies, NESTLE, BIT-O'-HONEY Candy Chews",375,80.89,2,7.5,0.2
19069,10,"Candies, NESTLE, BUTTERFINGER Bar",459,72.9,5.4,18.9,2
19070,10,"Candies, butterscotch",391,90.4,0.03,3.3,0
19071,10,"Candies, carob, unsweetened",540,56.29,8.15,31.36,3.8
19074,10,"Candies, caramels",382,77,4.6,8.1,0
19075,10,"Candies, CARAMELLO Candy Bar",462,63.81,6.19,21.19,1.2
19076,10,"Candies, caramels, chocolate-flavor roll",387,87.73,1.59,3.31,0.1
19077,10,"Baking chocolate, unsweetened, liquid",472,36.2,12.1,47.7,18.1
19078,10,"Baking chocolate, unsweetened, squares",642,28.42,14.32,52.31,16.6
19079,10,"Candies, confectioner's coating, yogurt",522,63.94,5.87,27,0
19080,10,"Candies, semisweet chocolate",480,63.9,4.2,30,5.9
19081,10,"Candies, sweet chocolate",507,60.4,3.9,34.2,5.5
19083,10,"Candies, sweet chocolate coated fondant",366,80.4,2.2,9.3,2.1
19084,10,"Candies, HERSHEY'S GOLDEN ALMOND SOLITAIRES",569,46.85,11.97,37.13,4.4
19085,10,"Candies, confectioner's coating, butterscotch",539,67.1,2.2,29.05,0
19086,10,"Candies, confectioner's coating, peanut butter",529,46.88,18.3,29.8,5
19087,10,"Candies, white chocolate",539,59.24,5.87,32.09,0.2
19088,10,"Ice creams, vanilla, light",180,29.46,4.78,4.83,0.3
19089,10,"Ice creams, vanilla, rich",249,22.29,3.5,16.2,0
19090,10,"Ice creams, french vanilla, soft-serve",222,22.2,4.1,13,0.7
19091,10,"Candies, YORK Peppermint Pattie",384,80.99,2.19,7.17,2
19092,10,"Candies, TWIZZLERS NIBS CHERRY BITS",347,79.37,2.3,2.64,0.6
19093,10,"Candies, SYMPHONY Milk Chocolate Bar",531,58.01,8.51,30.57,1.7
19094,10,"Desserts, flan, caramel custard, prepared-from-recipe",145,22.78,4.53,4.03,0
19095,10,"Ice creams, vanilla",207,23.6,3.5,11,0.7
19096,10,"Ice creams, vanilla, light, soft-serve",126,21.8,4.9,2.6,0
19097,10,"Sherbet, orange",144,30.4,1.1,2,1.3
19098,10,"Candies, 5TH AVENUE Candy Bar",482,62.68,8.78,23.98,3.1
19099,10,"Candies, fondant, prepared-from-recipe",373,93.18,0,0.02,0
19100,10,"Candies, fudge, chocolate, prepared-from-recipe",411,76.44,2.39,10.41,1.7
19101,10,"Candies, fudge, chocolate, with nuts, prepared-from-recipe",461,67.93,4.38,18.93,2.5
19102,10,"Candies, fudge, peanut butter, prepared-from-recipe",387,77.75,3.78,6.59,0.7
19103,10,"Candies, fudge, vanilla, prepared-from-recipe",383,82.15,1.05,5.45,0
19104,10,"Candies, fudge, vanilla with nuts",435,74.61,3,13.69,0.9
19105,10,"Candies, NESTLE, GOOBERS Chocolate Covered Peanuts",512,53,9.7,34,9.7
19106,10,"Candies, gumdrops, starch jelly pieces",396,98.9,0,0,0.1
19107,10,"Candies, hard",394,98,0,0.2,0
19108,10,"Candies, jellybeans",375,93.55,0,0.05,0.2
19109,10,"Candies, KIT KAT Wafer Bar",518,64.59,6.51,25.99,1
19110,10,"Candies, KRACKEL Chocolate Bar",512,63.96,6.62,26.58,2.2
19111,10,"Candies, NESTLE, BABY RUTH Bar",459,64.8,5.4,21.6,2
19112,10,"Candies, TWIZZLERS Strawberry Twists Candy",348,79.16,2.56,2.32,0
19113,10,"Syrups, table blends, pancake, with butter",291,72.43,0,0.09,0
19114,10,"Ice creams, chocolate, light",187,25.7,5,7.19,0.8
19115,10,"Candies, MARS SNACKFOOD US, MARS Almond Bar",467,62.7,8.1,23,2
19116,10,"Candies, marshmallows",318,81.3,1.8,0.2,0.1
19117,10,"Candies, halavah, plain",469,60.49,12.49,21.52,4.5
19118,10,"Candies, NESTLE, OH HENRY! Bar",462,65.5,7.7,23,1.9
19119,10,"Candies, NESTLE, CHUNKY Bar",475,60,7.5,27.5,2.5
19120,10,"Candies, milk chocolate",535,59.4,7.65,29.66,3.4
19121,10,"Puddings, banana, dry mix, instant, prepared with 2% milk",105,19.74,2.76,1.7,0
19122,10,"Puddings, banana, dry mix, regular, prepared with 2% milk",101,18.43,2.9,1.73,0
19123,10,"Puddings, chocolate, dry mix, instant, prepared with 2% milk",105,18.89,3.15,1.92,0.4
19124,10,"Baking chocolate, mexican, squares",426,77.41,3.64,15.59,4
19125,10,Chocolate-flavored hazelnut spread,541,62.16,5.41,29.73,5.4
19126,10,"Candies, milk chocolate coated peanuts",519,49.7,13.1,33.5,4.7
19127,10,"Candies, milk chocolate coated raisins",390,68.4,4.1,14.8,3.1
19128,10,"Syrups, table blends, pancake, reduced-calorie",165,44.55,0,0,0
19129,10,"Syrups, table blends, pancake",234,61.47,0,0,0
19130,10,"Candies, HERSHEY'S POT OF GOLD Almond Bar",577,44.89,12.82,38.46,3.8
19132,10,"Candies, milk chocolate, with almonds",526,53.4,9,34.4,6.2
19134,10,"Candies, milk chocolate, with rice cereal",511,59.67,7.64,29.37,3.3
19135,10,"Candies, MARS SNACKFOOD US, MILKY WAY Bar",456,71.17,4.01,17.23,1
19136,10,"Candies, HERSHEY'S SKOR Toffee Bar",541,63.73,3.13,30.37,1.3
19137,10,"Toppings, strawberry",254,66.3,0.2,0.1,0.7
19138,10,"Candies, truffles, prepared-from-recipe",510,44.88,6.21,33.76,2.5
19139,10,"Baking chocolate, MARS SNACKFOOD US, M&M's Semisweet Chocolate Mini Baking Bits",517,65.96,4.44,26.15,6.7
19140,10,"Candies, MARS SNACKFOOD US, M&M's Peanut Chocolate Candies",515,60.48,9.57,26.13,3.7
19141,10,"Candies, MARS SNACKFOOD US, M&M's Milk Chocolate Candies",492,71.19,4.33,21.13,2.8
19142,10,"Candies, MOUNDS Candy Bar",486,58.59,4.6,26.6,3.7
19143,10,"Candies, MR. GOODBAR Chocolate Bar",538,54.34,10.22,33.21,3.8
19144,10,"Candies, NESTLE, 100 GRAND Bar",468,70.97,2.5,19.33,1
19145,10,"Candies, NESTLE, CRUNCH Bar and Dessert Topping",500,67,5,26,1.9
19146,10,"Baking chocolate, MARS SNACKFOOD US, M&M's Milk Chocolate Mini Baking Bits",502,68.4,4.78,23.36,2.7
19147,10,"Candies, peanut bar",522,47.4,15.5,33.7,4.1
19148,10,"Candies, peanut brittle, prepared-from-recipe",486,71.24,7.57,18.98,2.5
19149,10,"Candies, NESTLE, RAISINETS Chocolate Covered Raisins",422,71,4.4,17,2.2
19150,10,"Candies, REESE'S Peanut Butter Cups",515,55.36,10.24,30.53,3.6
19151,10,"Candies, REESE'S PIECES Candy",497,59.86,12.46,24.77,3
19152,10,"Candies, ROLO Caramels in Milk Chocolate",474,67.95,5.08,20.93,0.9
19153,10,"Candies, NESTLE, AFTER EIGHT Mints",432,79.53,1.67,11.9,2.4
19154,10,"Candies, sesame crunch",516,50.3,11.6,33.3,7.7
19155,10,"Candies, MARS SNACKFOOD US, SNICKERS Bar",491,61.51,7.53,23.85,2.3
19156,10,"Candies, MARS SNACKFOOD US, STARBURST Fruit Chews, Original fruits",408,82.57,0.41,8.21,0
19157,10,"Candies, MARS SNACKFOOD US, M&M's MINIs Milk Chocolate Candies",502,68.4,4.78,23.36,2.7
19159,10,"Candies, MARS SNACKFOOD US, 3 MUSKETEERS Bar",436,77.77,2.6,12.75,1.5
19160,10,"Candies, MARS SNACKFOOD US, TWIX Caramel Cookie Bars",502,64.8,4.91,24.85,1.1
19161,10,"Candies, MARS SNACKFOOD US, TWIX Peanut Butter Cookie Bars",536,54.15,9.18,32.67,3.1
19162,10,"Candies, WHATCHAMACALLIT Candy Bar",494,63.23,8.04,23.68,1.9
19163,10,Chewing gum,360,96.7,0,0.3,2.4
19164,10,"Candies, SPECIAL DARK Chocolate Bar",556,60.49,5.54,32.4,6.5
19165,10,"Cocoa, dry powder, unsweetened",228,57.9,19.6,13.7,37
19166,10,"Cocoa, dry powder, unsweetened, processed with alkali",220,58.3,18.1,13.1,29.8
19168,10,"Desserts, egg custard, baked, prepared-from-recipe",104,11,5.02,4.58,0
19169,10,"Egg custards, dry mix",410,82.8,6.9,6.4,0
19170,10,"Egg custards, dry mix, prepared with whole milk",122,17.6,3.99,4,0
19171,10,"Cocoa, dry powder, unsweetened, HERSHEY'S European Style Cocoa",410,60,20,10,20
19172,10,"Gelatin desserts, dry mix",381,90.5,7.8,0,0
19173,10,"Gelatin desserts, dry mix, prepared with water",62,14.19,1.22,0,0
19175,10,"Gelatin desserts, dry mix, reduced calorie, with aspartame",198,80.21,15.67,0,0.1
19176,10,"Gelatin desserts, dry mix, reduced calorie, with aspartame, prepared with water",20,4.22,0.83,0,0
19177,10,"Gelatins, dry powder, unsweetened",335,0,85.6,0.1,0
19181,10,"Candies, YORK BITES",394,81.64,1.78,7.32,2
19182,10,"Desserts, mousse, chocolate, prepared-from-recipe",225,16.07,4.14,16,0.6
19183,10,"Puddings, chocolate, ready-to-eat",142,23.01,2.09,4.6,0
19184,10,"Puddings, chocolate, dry mix, instant",378,87.9,2.3,1.9,3.6
19185,10,"Puddings, chocolate, dry mix, instant, prepared with whole milk",111,18.8,3.1,3.1,1
19186,10,"Desserts, apple crisp, prepared-from-recipe",161,30.84,1.75,3.43,1.4
19187,10,"Flan, caramel custard, dry mix",348,91.6,0,0,0
19188,10,"Puddings, chocolate, dry mix, regular",362,89.3,2.6,2.1,4.5
19189,10,"Puddings, chocolate, dry mix, regular, prepared with whole milk",120,19.64,3.16,3.15,0.8
19190,10,"Puddings, chocolate, dry mix, regular, prepared with 2% milk",111,19.76,3.28,2.06,0.8
19191,10,"Puddings, coconut cream, dry mix, instant, prepared with 2% milk",107,19.2,2.9,2.3,0.1
19193,10,"Puddings, rice, ready-to-eat",108,18.39,3.23,2.15,0.3
19194,10,"Puddings, rice, dry mix",376,91.2,2.7,0.1,0.7
19195,10,"Puddings, rice, dry mix, prepared with whole milk",121,20.68,3.25,2.82,0.1
19198,10,"Puddings, tapioca, dry mix",369,94.3,0.1,0.1,0.2
19199,10,"Puddings, tapioca, dry mix, prepared with whole milk",115,19.43,2.84,2.89,0
19201,10,"Puddings, vanilla, ready-to-eat",130,22.6,1.45,3.78,0
19202,10,"Puddings, vanilla, dry mix, instant",377,92.9,0,0.6,0
19203,10,"Puddings, vanilla, dry mix, instant, prepared with whole milk",114,19.7,2.7,2.9,0
19204,10,"Puddings, lemon, dry mix, instant, prepared with 2% milk",107,20.2,2.76,1.71,0
19205,10,"Egg custards, dry mix, prepared with 2% milk",112,17.61,4.13,2.83,0
19206,10,"Puddings, vanilla, dry mix, regular",379,93.5,0.3,0.4,0.6
19207,10,"Puddings, vanilla, dry mix, regular, prepared with whole milk",113,18.92,2.8,2.9,0.1
19208,10,"Puddings, rice, dry mix, prepared with 2% milk",111,20.81,3.29,1.63,0.1
19209,10,"Puddings, tapioca, dry mix, prepared with 2% milk",105,19.56,2.88,1.67,0
19212,10,"Puddings, vanilla, dry mix, regular, prepared with 2% milk",101,18.53,2.94,1.73,0
19213,10,"Rennin, chocolate, dry mix, prepared with 2% milk",85,13.47,3.24,2.06,0.5
19214,10,"Rennin, vanilla, dry mix, prepared with 2% milk",77,12.34,3.06,1.77,0
19216,10,"Candies, praline, prepared-from-recipe",485,59.59,3.3,25.9,3.5
19217,10,"Frozen novelties, ice type, fruit, no sugar added",24,6.2,0.5,0.1,0
19218,10,"Puddings, tapioca, ready-to-eat",130,21.69,1.95,3.88,0
19219,10,"Puddings, coconut cream, dry mix, regular, prepared with 2% milk",104,17.8,3.1,2.5,0.2
19220,10,"Desserts, rennin, chocolate, dry mix",363,91.5,2.4,3.3,5.1
19221,10,"Rennin, chocolate, dry mix, prepared with whole milk",96,13.34,3.2,3.34,0.5
19222,10,"Desserts, rennin, vanilla, dry mix",383,99,0,0,0
19223,10,"Rennin, vanilla, dry mix, prepared with whole milk",89,12.21,3.03,3.07,0
19225,10,"Desserts, rennin, tablets, unsweetened",84,19.8,1,0.1,0
19226,10,"Frostings, chocolate, creamy, ready-to-eat",397,63.2,1.1,17.6,0.9
19227,10,"Frostings, coconut-nut, ready-to-eat",433,52.7,1.5,24,2.5
19228,10,"Frostings, cream cheese-flavor, ready-to-eat",415,67.32,0.1,17.3,0
19230,10,"Frostings, vanilla, creamy, ready-to-eat",418,67.89,0,16.23,0
19231,10,"Flan, caramel custard, dry mix, prepared with 2% milk",103,18.82,2.99,1.72,0
19232,10,"Flan, caramel custard, dry mix, prepared with whole milk",113,18.68,2.95,3,0
19233,10,"Puddings, vanilla, ready-to-eat, fat free",89,20.16,2.02,0,0
19234,10,"Puddings, tapioca, ready-to-eat, fat free",94,21.31,1.44,0.35,0
19235,10,"Puddings, chocolate, ready-to-eat, fat free",93,20.87,1.93,0.3,0.3
19236,10,"Candies, HERSHEY'S MILK CHOCOLATE WITH ALMOND BITES",568,51.72,9.76,35.73,3.6
19238,10,"Candies, REESE'S BITES",521,55.18,11.34,29.85,3.1
19239,10,"Candies, REESE'S NUTRAGEOUS Candy Bar",517,52.8,11.28,32.09,3.9
19240,10,"Frostings, chocolate, creamy, dry mix",389,92,1.3,5.2,2.4
19241,10,"Frostings, chocolate, creamy, dry mix, prepared with butter",408,71.8,1.11,13.06,1.9
19243,10,"Candies, HEATH BITES",530,63.39,3.94,30.38,2
19244,10,"Frostings, vanilla, creamy, dry mix",410,93.8,0.3,4.9,0.1
19246,10,"Frostings, white, fluffy, dry mix",371,94.9,2.3,0,0
19247,10,"Frostings, white, fluffy, dry mix, prepared with water",244,62.6,1.5,0,0
19248,10,"Candies, HERSHEY'S, ALMOND JOY BITES",563,57.54,5.58,34.5,4.3
19249,10,"Candies, HERSHEY, REESESTICKS crispy wafers, peanut butter, milk chocolate",521,55.38,9.53,31.34,3.3
19250,10,"Candies, HERSHEY, KIT KAT BIG KAT Bar",520,63.64,6.24,27.84,1.9
19252,10,"Candies, REESE'S, FAST BREAK, milk chocolate peanut butter and soft nougats",474,61.6,8.66,23.42,2.9
19254,10,"Candies, MARS SNACKFOOD US, DOVE Milk Chocolate",546,59.78,5.94,31.72,2.4
19255,10,"Candies, MARS SNACKFOOD US, DOVE Dark Chocolate",520,59.4,5.19,32.45,7.6
19256,10,"Candies, MARS SNACKFOOD US, MILKY WAY Caramels, milk chocolate covered",463,68.49,4.28,19.17,0.7
19258,10,"Candies, MARS SNACKFOOD US, MILKY WAY Caramels. dark chocolate covered",458,67.56,3.82,20.42,2.8
19260,10,"Ice creams, vanilla, light, no sugar added",169,21.42,3.97,7.45,0
19263,10,"Frozen novelties, fruit and juice bars",87,20.2,1.2,0.1,1
19265,10,"Ice creams, chocolate, light, no sugar added",173,26.79,3.54,5.74,0.9
19268,10,"Candies, dark chocolate coated coffee beans",540,59.95,7.5,30,7.5
19269,10,"Snacks, GENERAL MILLS, BETTY CROCKER Fruit Roll Ups, berry flavored, with vitamin C",373,85.2,0.1,3.5,0
19270,10,"Ice creams, chocolate",216,28.2,3.8,11,1.2
19271,10,"Ice creams, strawberry",192,27.6,3.2,8.4,0.9
19272,10,"Snacks, FARLEY CANDY, FARLEY Fruit Snacks, with vitamins A, C, and E",341,80.9,4.4,0,0
19273,10,"Snacks, SUNKIST, SUNKIST Fruit Roll, strawberry, with vitamins A, C, and E",342,82.7,0.6,1,7.7
19274,10,"Snacks, fruit leather, pieces, with vitamin C",373,85.2,0.1,3.5,3.5
19279,10,"Candies, milk chocolate coated coffee beans",549,55.25,7.41,33.18,5.7
19280,10,"Frozen novelties, ice type, lime",128,32.6,0.4,0,0
19281,10,"Frozen novelties, ice type, italian, restaurant-prepared",53,13.5,0.03,0.02,0
19283,10,"Frozen novelties, ice type, pop",79,19.23,0,0.24,0
19292,10,"Candies, MARS SNACKFOOD US, M&M's Crispy Chocolate Candies",475,72.4,4.28,19.32,2
19293,10,"Frozen yogurts, vanilla, soft-serve",159,24.2,4,5.6,0
19294,10,"Fruit butters, apple",173,42.47,0.39,0.3,1.5
19295,10,"Candies, MARS SNACKFOOD US, SNICKERS MUNCH bar",536,43.64,15.25,36.22,4.7
19296,10,Honey,304,82.4,0.3,0,0.2
19297,10,Jams and preserves,278,68.86,0.37,0.07,1.1
19300,10,Jellies,266,69.95,0.15,0.02,1
19301,10,"Candies, fudge, chocolate marshmallow, with nuts, prepared-by-recipe",474,67.69,3.24,21.11,2.1
19302,10,"Candies, MARS SNACKFOOD US, SNICKERS Almond bar",472,64.67,5.4,22.4,2.6
19303,10,"Marmalade, orange",246,66.3,0.3,0,0.7
19304,10,Molasses,290,74.73,0,0.1,0
19306,10,"Candies, MARS SNACKFOOD US, POP'ABLES SNICKERS Brand Bite Size Candies",480,61.07,7.15,24.32,2.3
19307,10,"Candies, MARS SNACKFOOD US, POP'ABLES MILKY WAY Brand Bite Size Candies",463,71.85,3.3,18,1
